date,rx,tx,duration,fault,ts-station-service_cpu,ts-station-service_memory
2024-03-16 14:16:35,28187.33333333333,28740.666666666668,22.26543706181257,0,65.34600122100153,471056384
2024-03-16 14:16:47,86667.33333333333,87931.66666666667,22.26543706181257,0,65.34600122100153,471056384
2024-03-16 14:16:58,87078.66666666667,228178.66666666663,22.24561008554705,0,57.754112480999936,470323200
2024-03-16 14:17:09,74632.66666666667,72005.66666666667,22.24561008554705,0,57.754112480999936,470323200
2024-03-16 14:17:20,76719.33333333333,77582.66666666667,22.24561008554705,0,57.754112480999936,470323200
2024-03-16 14:17:31,103710.33333333331,113798.66666666669,22.225718788190648,0,57.754112480999936,470323200
2024-03-16 14:17:42,77144.66666666667,81655.66666666667,22.225718788190648,0,57.754112480999936,470323200
2024-03-16 14:17:53,116071.66666666669,125158.66666666669,22.225718788190648,0,51.2864848204654,470323200
2024-03-16 14:18:04,133058.0,135031.33333333334,22.20365526851752,0,59.21995576308658,470659072
2024-03-16 14:18:15,64832.333333333336,70348.0,22.20365526851752,0,59.21995576308658,470659072
2024-03-16 14:18:26,10753.0,11797.666666666666,22.20365526851752,0,59.21995576308658,470659072
2024-03-16 14:18:37,8305.666666666666,8524.666666666666,22.18165934183728,0,59.21995576308658,470659072
2024-03-16 14:18:48,19173.666666666668,19403.33333333333,22.18165934183728,0,59.21995576308658,470659072
2024-03-16 14:18:59,24601.0,165496.33333333334,22.16513023903956,0,62.9661931592731,470720512
2024-03-16 14:19:10,28357.666666666668,27422.33333333333,22.16513023903956,0,62.96619315927308,470720512
2024-03-16 14:19:21,109475.33333333331,110433.33333333331,22.16513023903956,0,62.9661931592731,470720512
2024-03-16 14:19:32,61302.66666666666,62825.333333333336,22.146993246864614,0,62.96619315927308,470720512
2024-03-16 14:19:43,95603.33333333331,96598.33333333331,22.146993246864614,0,62.96619315927308,470720512
2024-03-16 14:19:54,67977.33333333333,70237.0,22.146993246864614,0,59.36016425787239,470720512
2024-03-16 14:20:05,39824.66666666666,42137.66666666666,22.128226428847057,0,57.11949345167212,470507520
2024-03-16 14:20:16,85856.66666666667,86982.66666666667,22.128226428847057,0,57.11949345167212,470507520
2024-03-16 14:20:27,59508.333333333336,202977.0,22.10984864725807,0,57.11949345167212,470507520
2024-03-16 14:20:39,19285.666666666668,17338.666666666668,22.10984864725807,0,57.11949345167212,470507520
2024-03-16 14:20:50,71983.0,70813.0,22.10984864725807,0,44.94955071075503,470507520
2024-03-16 14:21:01,99194.0,99173.0,22.099236804870728,0,52.80322586003518,470859776
2024-03-16 14:21:12,34602.666666666664,34294.666666666664,22.099236804870728,0,52.80322586003518,470859776
2024-03-16 14:21:23,30876.33333333333,33217.333333333336,22.099236804870728,0,52.80322586003518,470859776
2024-03-16 14:21:34,65955.66666666667,65679.66666666667,22.08277237062127,0,52.80322586003518,470859776
2024-03-16 14:21:45,18478.666666666668,18397.33333333333,22.08277237062127,0,52.80322586003518,470859776
2024-03-16 14:21:56,98315.0,98330.33333333331,22.06293144106676,0,51.8325147826086,470859776
2024-03-16 14:22:07,51205.66666666666,53648.66666666666,22.06293144106676,0,51.36558308177221,472735744
2024-03-16 14:22:18,43394.0,43378.333333333336,22.06293144106676,0,51.36558308177221,472735744
2024-03-16 14:22:29,53439.0,195292.3333333333,22.04447326673241,0,51.36558308177221,472735744
2024-03-16 14:22:40,74802.33333333333,77502.0,22.04447326673241,0,51.36558308177221,472735744
2024-03-16 14:22:51,56356.333333333336,60787.0,22.04447326673241,0,27.235533333333706,472735744
2024-03-16 14:23:02,8636.666666666666,8770.666666666666,22.025178468068685,0,54.329215186324674,472776704
2024-03-16 14:23:13,41392.0,39807.333333333336,22.025178468068685,0,54.329215186324674,472776704
2024-03-16 14:23:24,158.33333333333334,144.0,22.025178468068685,0,54.329215186324674,472776704
2024-03-22 15:31:52,109423.33333333331,125075.0,4.907583597395478,1,132.17225810864957,509558784
2024-03-22 15:32:03,121874.0,129907.33333333331,4.9320725201556295,1,102.10986157441792,509558784
2024-03-22 15:32:15,153016.66666666666,168141.0,4.9320725201556295,1,93.95409895879142,509558784
2024-03-22 15:32:26,139175.66666666666,310589.6666666667,4.995885978634364,1,213.07473442310197,509558784
2024-03-22 15:32:37,172421.66666666666,187946.0,4.995885978634364,1,213.07473442310197,509558784
2024-03-22 15:32:48,121407.33333333331,132004.33333333334,4.995885978634364,1,213.07473442310197,509558784
2024-03-22 15:32:59,95377.0,96003.0,9.85108864696731,1,213.07473442310197,509558784
2024-03-22 15:33:10,90534.66666666669,94471.0,9.85108864696731,1,183.5281689071163,509558784
2024-03-22 15:33:21,140205.0,141407.33333333334,9.85108864696731,1,241.39361090252592,715194368
2024-03-22 15:33:32,136032.33333333334,143163.66666666666,14.139741219963042,1,241.39361090252592,715194368
2024-03-22 15:33:43,126497.0,131559.33333333334,14.139741219963042,1,241.39361090252592,715194368
2024-03-22 15:33:54,128823.0,298905.3333333333,16.4646313692001,1,241.39361090252592,715194368
2024-03-22 15:34:05,159224.0,171275.66666666666,16.4646313692001,1,305.5850843345073,715194368
2024-03-22 15:34:16,215251.66666666663,227941.0,16.4646313692001,1,206.6545720099777,709390336
2024-03-22 15:34:27,84997.66666666667,92738.66666666669,17.870393406935165,1,206.6545720099777,709390336
2024-03-22 15:34:38,91060.33333333331,91202.0,17.870393406935165,1,206.6545720099777,709390336
2024-03-22 15:34:49,186939.66666666663,194320.0,17.870393406935165,1,206.6545720099777,709390336
2024-03-22 15:35:01,108824.0,110467.0,18.919465376120566,1,206.6545720099777,709390336
2024-03-22 15:35:12,104171.33333333331,115913.33333333331,18.919465376120566,1,112.75246701319467,709390336
2024-03-22 15:35:23,157057.33333333334,323111.0,19.59728603028756,1,112.67390722639335,684613632
2024-03-22 15:35:34,198264.3333333333,207873.66666666663,19.59728603028756,1,112.67390722639335,684613632
2024-03-22 15:35:45,161067.0,165602.66666666666,19.59728603028756,1,112.67390722639335,684613632
2024-03-22 15:35:56,194782.66666666663,207137.0,20.11562594496521,1,112.67390722639335,684613632
2024-03-22 15:36:07,118960.66666666669,127033.33333333331,20.11562594496521,1,112.59779661279568,684613632
2024-03-22 15:36:18,134502.33333333334,138926.33333333334,20.11562594496521,1,110.38570722578235,672145408
2024-03-22 15:36:30,104765.66666666669,117353.66666666669,20.581662180349937,1,110.38570722578235,672145408
2024-03-22 15:36:41,129371.66666666669,139845.33333333334,20.581662180349937,1,110.38570722578235,672145408
2024-03-22 15:36:52,189369.0,211270.3333333333,20.581662180349937,1,110.38570722578235,672145408
2024-03-22 15:37:03,163528.66666666666,170753.0,20.90071613247425,1,110.38570722578235,672145408
2024-03-22 15:37:14,195295.66666666663,207424.3333333333,20.90071613247425,1,86.05090975193556,672145408
2024-03-22 15:37:25,163059.66666666666,335503.3333333333,21.215195404008483,1,105.18823971444674,648769536
2024-03-22 15:37:36,160147.66666666666,166959.0,21.215195404008483,1,105.18823971444674,648769536
2024-03-22 15:37:47,191799.3333333333,208457.3333333333,21.215195404008483,1,105.18823971444674,648769536
2024-03-22 15:37:58,210061.66666666663,227156.66666666663,21.444029979028432,1,105.18823971444674,648769536
2024-03-22 15:38:09,160555.0,167426.0,21.444029979028432,1,102.3820477581172,648769536
2024-03-22 15:38:20,120771.66666666669,123884.66666666669,21.444029979028432,1,105.54724260055652,612749312
2024-03-22 15:38:31,107982.0,110054.0,21.62561493199575,1,105.54724260055652,612749312
2024-03-22 15:38:43,73053.33333333333,71170.33333333333,21.62561493199575,1,105.54724260055652,612749312
2024-03-22 15:38:54,115658.0,288012.6666666667,21.803260999880116,1,105.54724260055652,612749312
2024-03-22 15:39:05,130563.33333333331,136604.33333333334,21.803260999880116,1,105.54724260055652,612749312
2024-03-22 15:39:16,132538.0,140566.66666666666,21.803260999880116,1,98.89275743143382,591740928
2024-03-22 15:39:27,74485.66666666667,78691.0,21.95837661061673,1,98.89275743143382,591740928
2024-03-22 15:39:38,123467.33333333331,132871.66666666666,21.95837661061673,1,98.89275743143382,591740928
2024-03-22 15:39:49,80148.66666666667,85751.66666666667,21.95837661061673,1,98.89275743143382,591740928
2024-03-22 15:40:00,126816.66666666669,138386.66666666666,22.11059645168898,1,78.61891805167795,591740928
2024-03-22 15:40:11,142569.0,157662.0,22.11059645168898,1,38.30221111111125,591740928
2024-03-22 15:40:22,158221.66666666666,167213.0,22.11059645168898,1,100.9717192694654,553873408
2024-03-22 15:40:33,112575.0,119257.0,22.248295900353074,1,100.9717192694654,553873408
2024-03-22 15:40:44,176977.33333333334,195814.3333333333,22.248295900353074,1,100.9717192694654,553873408
2024-03-22 15:40:56,166696.0,344701.6666666667,22.361912856449035,1,100.9717192694654,553873408
2024-03-22 15:41:07,149813.0,162539.33333333334,22.361912856449035,1,100.9717192694654,553873408
2024-03-22 15:41:18,123470.0,138327.0,22.361912856449035,1,111.82651206470854,530726912
2024-03-22 15:41:29,143447.66666666666,150843.0,22.46766728523086,1,111.82651206470857,530726912
2024-03-22 15:41:40,456998.3333333333,459479.0,22.46766728523086,0,111.82651206470857,530726912
2024-03-22 15:41:51,447139.6666666667,451762.6666666667,22.46766728523086,0,111.82651206470854,530726912
2024-03-22 15:42:02,443687.0,447388.0,22.394609645328718,0,89.32293941983099,530726912
2024-03-22 15:42:13,469006.0,475809.6666666667,22.394609645328718,0,90.54621874400736,530726912
2024-03-22 15:42:24,400507.6666666667,561971.3333333334,22.27052876297577,0,134.16320966790497,497119232
2024-03-22 15:42:36,418079.3333333333,431430.3333333333,22.27052876297577,0,134.16320966790497,497119232
2024-03-22 15:42:47,510189.6666666667,525885.0,22.27052876297577,0,134.16320966790497,497119232
2024-03-22 15:42:58,394060.0,397977.0,22.17091605034384,0,134.16320966790497,497119232
2024-03-22 15:43:10,304995.3333333333,304138.0,22.17091605034384,0,152.7769031232665,497119232
2024-03-22 15:43:21,274333.0,276761.6666666667,22.17091605034384,0,155.0700568990044,484814848
2024-03-22 15:43:32,237128.0,253450.0,22.080136453084783,0,155.0700568990044,484814848
2024-03-22 15:43:43,239732.66666666663,255076.66666666663,22.080136453084783,0,155.0700568990044,484814848
2024-03-22 15:43:55,261607.3333333333,428623.0,22.07458805466655,0,155.0700568990044,484814848
2024-03-22 15:44:07,371722.0,374871.3333333333,22.07458805466655,0,125.00455736723576,484814848
2024-03-22 15:44:18,312260.6666666667,314386.0,22.07458805466655,0,141.30523948974133,476315648
2024-03-22 15:44:29,277130.0,280606.0,22.003194939993502,0,141.30523948974133,476315648
2024-03-22 15:44:40,311522.0,320526.3333333333,22.003194939993502,0,141.30523948974133,476315648
2024-03-22 15:44:52,296977.3333333333,298441.6666666667,22.003194939993502,0,141.30523948974133,476315648
2024-03-22 15:45:04,381255.3333333333,384898.0,21.934657800843333,0,141.30523948974133,476315648
2024-03-22 15:45:16,309785.3333333333,316956.6666666667,21.934657800843333,0,131.96290494133544,461864960
2024-03-22 15:45:28,237815.0,240749.66666666663,21.870775218942583,0,131.96290494133544,461864960
2024-03-22 15:45:39,235510.3333333333,239952.3333333333,21.870775218942583,0,131.96290494133544,461864960
2024-03-22 15:45:51,242567.3333333333,250805.66666666663,21.870775218942583,0,131.96290494133544,461864960
2024-03-22 15:46:02,184167.3333333333,193752.66666666663,21.825968732430912,0,131.96290494133544,461864960
2024-03-22 15:46:14,292186.0,286994.3333333333,21.825968732430912,0,106.2093066627506,461864960
2024-03-22 15:46:25,253912.3333333333,256559.66666666663,21.77563894654904,0,135.5992673518732,447737856
2024-03-22 15:46:37,211651.66666666663,214938.66666666663,21.77563894654904,0,135.59926735187318,447737856
2024-03-22 15:46:49,265215.6666666667,277189.0,21.77563894654904,0,135.59926735187318,447737856
2024-03-22 15:47:01,287429.6666666667,295955.6666666667,21.725415153087692,0,135.59926735187318,447737856
2024-03-22 15:47:12,291787.6666666667,298819.3333333333,21.725415153087692,0,135.1495255633935,447737856
2024-03-22 15:47:24,240481.3333333333,417357.3333333333,21.678494984000693,0,130.56795327697063,439431168
2024-03-22 15:47:37,188274.66666666663,193788.66666666663,21.678494984000693,0,130.56795327697063,439431168
2024-03-22 15:47:48,177126.0,177546.0,21.678494984000693,0,130.56795327697063,439431168
2024-03-22 15:47:59,214969.0,225467.0,21.632053749027065,0,130.56795327697063,439431168
2024-03-22 15:48:11,270921.0,287147.0,21.632053749027065,0,125.9311673747889,439431168
2024-03-22 15:48:22,225269.66666666663,244834.3333333333,21.632053749027065,0,118.18590057762988,439607296
2024-03-22 15:48:34,212458.0,216378.3333333333,21.591062394603703,0,118.18590057762988,439607296
2024-03-22 15:48:45,267084.6666666667,281320.6666666667,21.591062394603703,0,118.18590057762988,439607296
2024-03-22 15:48:57,229053.66666666663,236135.0,21.556476196653257,0,118.18590057762988,439607296
2024-03-22 15:49:08,232311.3333333333,233054.0,21.556476196653257,0,94.2867417158235,439607296
2024-03-22 15:49:19,233498.3333333333,245640.66666666663,21.556476196653257,0,110.3366449049105,440156160
2024-03-22 15:49:30,155901.0,161537.33333333334,21.524770295103227,0,110.3366449049105,440156160
2024-03-22 15:49:43,227905.66666666663,229715.0,21.524770295103227,0,110.3366449049105,440156160
2024-03-22 15:49:54,270120.6666666667,444224.6666666667,21.49506539833532,0,110.3366449049105,440156160
2024-03-22 15:50:06,235005.0,249127.0,21.49506539833532,0,110.3366449049105,440156160
2024-03-22 15:50:17,191455.0,195677.0,21.49506539833532,0,109.41541641030511,440238080
2024-03-22 15:50:30,198924.66666666663,217166.3333333333,21.461307336474867,0,109.41541641030511,440238080
2024-03-22 15:50:42,195735.0,197132.3333333333,21.461307336474867,0,109.41541641030511,440238080
2024-03-22 15:50:54,222839.66666666663,413446.0,21.439210367039895,0,109.41541641030511,440238080
2024-03-22 15:51:06,240399.66666666663,248137.66666666663,21.439210367039895,0,84.832421413853,440238080
2024-03-22 15:51:17,157592.33333333334,166292.33333333334,21.439210367039895,0,103.42448494994716,440586240
2024-03-22 15:51:28,273403.6666666667,288732.6666666667,21.403939262941748,0,103.42448494994716,440586240
2024-03-22 15:51:41,256256.66666666663,274808.3333333333,21.403939262941748,0,103.42448494994716,440586240
2024-03-22 15:51:52,197406.3333333333,206507.3333333333,21.403939262941748,0,103.42448494994716,440586240
2024-03-22 15:52:05,199514.66666666663,208645.0,21.37045842609203,0,103.42448494994716,440586240
2024-03-22 15:52:16,168351.33333333334,176378.0,21.37045842609203,0,95.38417423620749,441004032
2024-03-22 15:52:27,215065.3333333333,216909.3333333333,21.346933151786292,0,95.38417423620749,441004032
2024-03-22 15:52:40,251985.0,254886.3333333333,21.346933151786292,0,95.38417423620749,441004032
2024-03-22 15:52:51,195838.66666666663,203227.66666666663,21.346933151786292,0,95.38417423620749,441004032
2024-03-22 15:53:02,136011.0,139741.33333333334,21.31140047547005,0,74.20849012171008,441004032
2024-03-22 15:53:13,223438.3333333333,243304.3333333333,21.31140047547005,0,46.54828888888889,441004032
2024-03-22 15:53:25,154739.66666666666,354034.0,21.299760114107883,0,89.97204009610392,440954880
2024-03-22 15:53:37,91947.0,96156.33333333331,21.299760114107883,0,89.97204009610391,440954880
2024-03-22 15:53:50,155060.33333333334,176762.33333333334,21.299760114107883,0,89.97204009610392,440954880
2024-03-22 15:54:03,125777.33333333331,127641.33333333331,21.31006742592872,0,89.97204009610392,440954880
2024-03-22 15:54:14,198198.0,200518.0,21.31006742592872,0,90.39967339356076,440954880
2024-03-22 15:54:25,177498.66666666666,184390.0,21.29145687922725,0,82.6269702276706,441118720
2024-03-22 15:54:38,178567.0,188434.3333333333,21.29145687922725,0,82.62697022767058,441118720
2024-03-22 15:54:49,220680.3333333333,223058.3333333333,21.29145687922725,0,82.62697022767058,441118720
2024-03-22 15:55:01,174200.66666666666,181094.0,21.271114664131527,0,75.42195094853177,441118720
2024-03-22 15:55:12,203610.0,202960.3333333333,21.271114664131527,0,75.42195094853177,441118720
2024-03-22 15:55:23,209022.3333333333,393784.3333333333,21.237134060710808,0,78.02276304540605,441249792
2024-03-22 15:55:34,172005.0,172953.66666666666,21.237134060710808,0,78.02276304540605,441249792
2024-03-22 15:55:46,226741.3333333333,237168.66666666663,21.237134060710808,0,78.02276304540605,441249792
2024-03-22 15:55:58,98657.0,94272.33333333331,21.215101207578144,0,78.02276304540605,441249792
2024-03-22 15:56:09,175182.33333333334,175467.66666666666,21.215101207578144,0,48.1602,441249792
2024-03-22 15:56:21,200685.3333333333,206347.0,21.215101207578144,0,84.94811414887265,441409536
2024-03-22 15:56:33,163521.33333333334,171484.33333333334,21.186830337855348,0,84.94811414887265,441409536
2024-03-22 15:56:44,116283.0,116230.0,21.186830337855348,0,84.94811414887265,441409536
2024-03-22 15:56:56,193846.0,195960.3333333333,21.15468064885413,0,84.94811414887265,441409536
2024-03-22 15:57:07,170848.33333333334,173069.0,21.15468064885413,0,68.22867351548828,441409536
2024-03-22 15:57:19,252515.0,266873.0,21.15468064885413,0,86.83177880858572,441561088
2024-03-22 15:57:32,156691.0,164395.0,21.122543408776774,0,86.83177880858572,441561088
2024-03-22 15:57:44,174203.66666666666,177517.33333333334,21.122543408776774,0,86.83177880858572,441561088
2024-03-22 15:57:56,176271.0,186965.3333333333,21.107415126123005,0,86.83177880858572,441561088
2024-03-22 15:58:07,135435.33333333334,140494.33333333334,21.107415126123005,0,85.67217783403198,441561088
2024-03-22 15:58:20,166939.33333333334,176225.0,21.107415126123005,0,84.02068585548268,442224640
2024-03-22 15:58:32,200418.3333333333,212025.0,21.09543962687856,0,84.02068585548268,442224640
2024-03-22 15:58:43,154194.33333333334,158166.66666666666,21.09543962687856,0,84.02068585548268,442224640
2024-03-22 15:58:54,185077.0,356127.3333333333,21.07888003627412,0,84.02068585548268,442224640
2024-03-22 15:59:06,136528.0,146989.33333333334,21.07888003627412,0,82.17604750207629,442224640
2024-03-22 15:59:17,195839.3333333333,207745.3333333333,21.07888003627412,0,79.91567509943006,442372096
2024-03-22 15:59:30,133472.66666666666,138900.33333333334,21.06228948959322,0,79.91567509943005,442372096
2024-03-22 15:59:42,208539.0,214442.66666666663,21.06228948959322,0,79.91567509943006,442372096
2024-03-22 15:59:53,133597.0,337709.3333333333,21.04742421625356,0,79.91567509943006,442372096
2024-03-22 16:00:06,175789.0,186127.66666666663,21.04742421625356,0,79.91567509943006,442372096
2024-03-22 16:00:17,174025.66666666666,179060.33333333334,21.04742421625356,0,76.99166858733061,444088320
2024-03-22 16:00:29,146275.66666666666,147923.0,21.03708361218454,0,76.99166858733061,444088320
2024-03-22 16:00:40,131067.33333333331,142290.0,21.03708361218454,0,76.99166858733061,444088320
2024-03-22 16:00:52,165616.33333333334,169349.33333333334,21.03708361218454,0,76.99166858733062,444088320
2024-03-22 16:01:03,122832.33333333331,123991.0,21.026826188317575,0,76.99166858733061,444088320
2024-03-22 16:01:15,153974.66666666666,158880.0,21.026826188317575,0,55.84326813920175,444502016
2024-03-22 16:01:26,150930.0,359002.0,21.016594353063063,0,73.03883982424762,444502016
2024-03-22 16:01:38,132365.0,134847.66666666666,21.016594353063063,1,73.03883982424762,444502016
2024-03-22 16:01:50,120806.33333333331,127122.66666666669,21.016594353063063,1,73.03883982424762,444502016
2024-03-22 16:02:01,213842.3333333333,230386.66666666663,21.00111708327936,1,73.03883982424762,444502016
2024-03-22 16:02:13,202655.3333333333,211740.3333333333,21.00111708327936,1,55.52203622045926,444502016
2024-03-22 16:02:25,109711.0,306511.0,20.984441782152565,1,205.97712425670755,448118784
2024-03-22 16:02:36,139277.33333333334,137536.33333333334,20.984441782152565,1,205.97712425670755,448118784
2024-03-22 16:02:48,181134.0,183943.3333333333,20.984441782152565,1,205.97712425670755,448118784
2024-03-22 16:03:01,187988.3333333333,195801.3333333333,20.974944416862733,1,205.97712425670755,448118784
2024-03-22 16:03:13,181491.3333333333,193004.66666666663,20.974944416862733,1,323.2439537919521,448118784
2024-03-22 16:03:25,154346.33333333334,327353.0,20.96628316100762,1,415.88754827432047,447963136
2024-03-22 16:03:37,172647.66666666666,186052.0,20.96628316100762,1,415.88754827432047,447963136
2024-03-22 16:03:49,121178.33333333331,126702.33333333331,20.96628316100762,1,415.88754827432047,447963136
2024-03-22 16:04:01,213911.0,229443.66666666663,20.959629373799302,1,415.88754827432047,447963136
2024-03-22 16:04:13,180376.0,190329.0,20.959629373799302,1,312.48022222222227,447963136
2024-03-22 16:04:24,141646.66666666666,359079.6666666667,20.94304200483509,1,542.7252192762743,448114688
2024-03-22 16:04:36,86277.0,86580.66666666667,20.94304200483509,1,542.7252192762743,448114688
2024-03-22 16:04:47,163029.0,169858.33333333334,20.94304200483509,1,542.7252192762743,448114688
2024-03-22 16:04:59,171928.0,186265.0,20.930997452944226,1,542.7252192762743,448114688
2024-03-22 16:05:10,22397.666666666668,22503.0,20.930997452944226,1,427.2973643415588,448114688
2024-03-22 16:05:21,94314.0,101180.0,20.930997452944226,1,542.4446069676667,448258048
2024-03-22 16:05:32,171549.33333333334,175350.33333333334,20.92514892514892,1,542.4446069676667,448258048
2024-03-22 16:05:44,110652.33333333331,110314.0,20.92514892514892,1,542.4446069676667,448258048
2024-03-22 16:05:56,153333.33333333334,231696.3333333333,20.91338786609976,1,542.4446069676667,448258048
2024-03-22 16:06:09,164558.66666666666,175207.0,20.91338786609976,1,542.7462329913855,448258048
2024-03-22 16:06:22,136869.0,286209.0,20.91338786609976,1,543.3081227742921,448651264
2024-03-22 16:06:35,110891.66666666669,107416.66666666669,20.90870977489046,1,543.3081227742921,448651264
2024-03-22 16:06:47,116502.66666666669,124849.66666666669,20.90870977489046,1,543.3081227742921,448651264
2024-03-22 16:07:00,148078.0,148272.0,20.891081256069924,1,543.3081227742921,448651264
2024-03-22 16:07:11,133590.0,145990.33333333334,20.891081256069924,1,543.9431495656663,448651264
2024-03-22 16:07:23,106783.33333333331,108191.0,20.87979109116021,1,546.3568120729299,448536576
2024-03-22 16:07:35,138498.66666666666,140563.66666666666,20.87979109116021,1,546.3568120729301,448536576
2024-03-22 16:07:47,116351.33333333331,121475.0,20.87979109116021,1,546.3568120729299,448536576
2024-03-22 16:07:59,151522.0,155133.0,20.87194898245461,1,546.3568120729299,448536576
2024-03-22 16:08:10,118766.0,129032.0,20.87194898245461,1,546.3568120729299,448536576
2024-03-22 16:08:22,95286.66666666669,104523.33333333331,20.87194898245461,1,544.9442348560976,448679936
2024-03-22 16:08:33,130184.66666666669,140582.33333333334,20.87185186783779,1,544.9442348560976,448679936
2024-03-22 16:08:44,165544.66666666666,172050.0,20.87185186783779,1,544.9442348560976,448679936
2024-03-22 16:08:55,133910.33333333334,321635.6666666667,20.855011006085714,1,544.9442348560976,448679936
2024-03-22 16:09:06,127282.0,127737.0,20.855011006085714,1,544.9442348560976,448679936
2024-03-22 16:09:18,125201.33333333331,127954.66666666669,20.855011006085714,1,539.3589142462553,448774144
2024-03-22 16:09:30,112185.33333333331,116513.66666666669,20.83948918813932,1,539.3589142462554,448774144
2024-03-22 16:09:43,115258.66666666669,119226.66666666669,20.83948918813932,1,539.3589142462553,448774144
2024-03-22 16:09:56,158478.33333333334,168519.33333333334,20.82303085886921,1,539.3589142462553,448774144
2024-03-22 16:10:09,111882.66666666669,113827.33333333331,20.82303085886921,1,539.3589142462553,448774144
2024-03-22 16:10:20,151151.66666666666,152755.66666666666,20.82303085886921,1,539.6794352570594,448888832
2024-03-22 16:10:32,126581.0,138011.66666666666,20.79888653920849,1,539.6794352570595,448888832
2024-03-22 16:10:44,139148.33333333334,145178.66666666666,20.79888653920849,1,539.6794352570595,448888832
2024-03-22 16:10:55,152410.33333333334,319140.3333333333,20.789920590393155,1,539.6794352570595,448888832
2024-03-22 16:11:07,105579.33333333331,109792.33333333331,20.789920590393155,1,539.6794352570595,448888832
2024-03-22 16:11:18,154005.33333333334,167540.0,20.789920590393155,1,540.4811318190472,449019904
2024-03-22 16:11:32,143203.0,145334.66666666666,20.78100319364723,1,540.4811318190472,449019904
2024-03-22 16:11:43,113908.0,117446.0,20.78100319364723,0,540.4811318190472,449019904
2024-03-22 16:11:54,123153.33333333331,286225.3333333333,20.772160844140416,0,540.4811318190472,449019904
2024-03-22 16:12:06,159355.66666666666,164108.66666666666,20.772160844140416,0,428.9100621785842,449019904
2024-03-22 16:12:18,151315.0,159881.33333333334,20.772160844140416,0,408.6768332251788,446054400
2024-03-22 16:12:29,136234.0,143493.66666666666,20.770380640010345,0,408.6768332251788,446054400
2024-03-22 16:12:42,106175.0,113680.66666666669,20.770380640010345,0,408.6768332251788,446054400
2024-03-22 16:12:54,214262.0,418100.0,20.762272619381555,0,408.6768332251788,446054400
2024-03-22 16:13:05,83176.66666666667,80345.0,20.762272619381555,0,408.6768332251788,446054400
2024-03-22 16:13:17,110490.33333333331,110221.33333333331,20.762272619381555,0,209.8255919141308,445902848
2024-03-22 16:13:28,85024.66666666667,87716.66666666667,20.75393802731803,0,209.8255919141308,445902848
2024-03-22 16:13:41,91153.0,96583.66666666669,20.75393802731803,0,209.8255919141308,445902848
2024-03-22 16:13:52,114588.33333333331,158298.33333333334,20.75393802731803,0,209.8255919141308,445902848
2024-03-22 16:14:05,118775.33333333331,129136.0,20.763124676333504,0,33.1549333333328,445902848
2024-03-22 16:14:17,74106.0,73795.33333333333,20.763124676333504,0,55.595759829126784,446033920
2024-03-22 16:14:28,71506.66666666667,71451.66666666667,20.7653846153846,0,55.5957598291268,446033920
2024-03-22 16:14:39,119021.33333333331,125454.33333333331,20.7653846153846,0,55.5957598291268,446033920
2024-03-22 16:14:51,152152.66666666666,163550.0,20.7653846153846,0,55.5957598291268,446033920
2024-03-22 16:15:03,126627.33333333331,143185.33333333334,20.750841478412827,0,55.5957598291268,446033920
2024-03-22 16:15:15,151695.66666666666,156412.0,20.750841478412827,0,51.66425204093324,446033920
2024-03-22 16:15:27,95802.33333333331,93855.66666666669,20.747648226460683,0,54.18796848999242,448229376
2024-03-22 16:15:39,44549.66666666666,46778.66666666666,20.747648226460683,0,54.18796848999242,448229376
2024-03-22 16:15:50,100350.66666666669,101273.33333333331,20.747648226460683,0,54.18796848999242,448229376
2024-03-22 16:16:01,148136.0,163017.0,20.73073313340094,0,42.8558631357233,448229376
2024-03-22 16:16:14,0.0,0.0,20.73073313340094,0,33.944811111110894,448229376
2024-03-22 16:16:26,156111.66666666666,161573.66666666666,20.71818770226536,0,57.76583399609646,448372736
2024-03-22 16:16:38,84699.33333333333,84155.33333333333,20.71818770226536,0,57.76583399609646,448372736
2024-03-22 16:16:51,75522.33333333333,78295.66666666667,20.71818770226536,0,57.76583399609646,448372736
2024-03-22 16:17:02,95961.33333333331,96132.33333333331,20.705647249190925,0,57.76583399609646,448372736
2024-03-22 16:17:13,188382.3333333333,198208.66666666663,20.705647249190925,0,44.7248760501777,448372736
2024-03-22 16:17:25,44486.333333333336,207968.3333333333,20.69072404047377,0,56.71769923442715,448430080
2024-03-22 16:17:36,124232.0,123633.0,20.69072404047377,0,56.71769923442715,448430080
2024-03-22 16:17:47,143493.66666666666,148995.66666666666,20.69072404047377,0,56.71769923442715,448430080
2024-03-22 16:17:59,138955.0,142568.0,20.67249320446994,0,56.71769923442715,448430080
2024-03-22 16:18:11,106360.66666666669,109544.0,20.67249320446994,0,55.86358318640772,448430080
2024-03-22 16:18:22,105714.66666666669,115209.0,20.67249320446994,0,53.23478355394634,448536576
2024-03-22 16:18:35,83387.0,85371.33333333333,20.652087153489376,0,53.23478355394634,448536576
2024-03-22 16:18:46,137590.33333333334,140037.33333333334,20.652087153489376,0,53.23478355394634,448536576
2024-03-22 16:18:57,112781.33333333331,116440.0,20.63511195961688,0,53.23478355394634,448536576
2024-03-22 16:19:09,82519.33333333333,86110.66666666667,20.63511195961688,0,50.52623000916942,448536576
2024-03-22 16:19:21,77363.0,84715.33333333333,20.63511195961688,0,56.9289086243295,448638976
